"x [nm]","y [nm]"
2197.682,2257.76925
1683.52132,4567.77043
3473.77597,1105.77827
1927.3362,3837.64711
1914.45947,3847.06245
1586.48572,5073.4057
3649.85045,2434.89914
3645.24485,2434.9225
3556.45468,790.01182
3578.41917,801.78689
3556.36388,797.13026
3412.58105,2439.93032
3418.38843,2434.63339
3409.51088,2439.3082
3414.61942,2432.99209
3413.56482,2439.68652
2065.14808,3665.16475
3552.20691,791.96999
5207.16762,2691.41601
3237.33219,2797.48078
3503.76973,905.72969
5245.54964,2710.28031
3252.77096,2851.01965
1823.5661,2125.45182
1808.76989,2122.01018
1340.80418,1835.35895
1371.26318,1838.77967
1369.24686,1824.16024
1380.52074,1845.92385
1357.48709,1863.35252
5254.30823,2713.07123
4293.02213,2514.50047
4300.42518,2513.61042
4299.71023,2508.9582
3361.96348,2621.5509
3198.11115,2434.80479
3194.01926,2429.4542
3190.65594,2424.01192
3202.4511,2432.45922
2250.75461,2284.02897
3193.29299,2434.06006
3200.02817,2422.97121
1736.09258,4350.48319
3535.35394,997.86607
1733.7314,4355.39884
3462.9195,1078.31346
4428.35495,2517.07124
4431.01296,2515.10227
4434.27066,2521.72821
1736.58419,4343.87933
3526.58508,2444.89731
5390.81568,2760.66697
1424.58451,1845.11872
1741.6819,4332.3488
3521.4338,2453.67121
4430.94728,2517.64711
5393.95812,2770.44056
1388.33979,1833.6102
4299.09698,2505.25759
4435.95939,2518.54003
1748.23675,4331.82233
2879.61083,3107.50837
2882.76257,3121.627
4380.09393,2545.57478
4428.46007,2518.16551
4436.02601,2520.0463
2880.77226,3117.57416
2887.95411,3116.36913
3752.95751,2446.68744
1465.26247,5426.33899
3754.56096,2457.34388
1476.48341,5445.50962
2101.35883,3585.20896
2098.39137,3559.30947
2094.56107,3581.56141
3824.17176,494.48001
2106.74152,3579.42073
2033.42229,3664.07133
2031.40906,3663.07161
2555.6851,2363.33766
3791.05421,2457.35677
2545.33636,2376.21325
1498.31933,5370.81482
1488.85427,5416.34702
928.1345,1739.87959
3481.40583,1584.46083
644.47728,1587.61268
633.09376,1614.32292
1440.59208,1855.77244
2667.93656,2566.13747
630.09861,1613.88887
5118.79719,2630.11977
2693.59926,2615.59352
1437.1006,1864.26043
1432.27807,1866.19265
2668.82728,2559.32797
1415.7792,1850.90592
1417.86976,1863.97745
1445.62703,1854.96084
3465.46096,1584.00801
3021.65813,3054.75963
1601.3962,1979.01475
3671.35622,2462.15406
3675.87009,2467.4996
3024.80596,3051.86641
3677.66918,2467.17902
3676.27298,2467.50731
3672.42052,2463.8545
3630.14107,699.21913
2152.04058,3512.828
3670.6371,685.76458
3686.77768,2459.53137
3148.20247,2916.61834
3149.00013,2925.43621
3150.16841,2923.04681
4323.39584,2512.21703
4312.41637,2508.57976
2538.045,2832.489
618.98476,1625.82369
4024.91818,2549.36945
4028.96127,2545.61576
4005.16457,2558.03281
628.45686,1608.56442
599.39712,1617.92056
2034.04963,3857.65228
2041.76381,3861.94143
3468.52947,1600.84668
1816.95622,2128.66433
2040.87126,3858.34155
3475.64296,1562.8126
1823.90062,2118.14021
2043.18256,3849.88184
5744.87397,3032.83531
5755.75102,3032.21307
1815.44744,2106.60274
1760.90352,2094.38428
1760.35914,2075.42708
2135.26114,3509.86545
2136.11329,3510.12781
4904.79211,2568.47141
4894.79716,2567.98424
3398.05321,1703.35458
4916.33502,2564.09557
1576.96547,4768.05683
3440.79116,1064.94829
1561.34424,4791.01746
3464.5801,1068.05888
3525.64477,1155.28945
3464.04468,1162.66518
554.2529,1482.3766
547.67524,1474.71092
1556.94945,5165.55523
1543.93955,5201.33954
1468.03993,5169.47062
1480.68091,5173.70821
1938.65142,4010.0666
2690.1111,2549.76474
1942.92,4019.00906
2691.95474,2552.72491
3489.71334,2457.47597
2695.74824,2552.65012
3500.42404,2447.27236
2686.01851,2552.80462
2699.42073,2548.92331
2687.55846,2545.58451
1940.48078,4006.46665
1936.54794,4012.67334
2627.61943,2696.91054
1984.05755,3989.47717
2624.8526,2688.20965
1939.12709,4017.14126
3392.49434,1699.1609
2538.43525,2374.59093
2537.16307,2364.9425
2533.89235,2368.31313
2543.14576,2367.7089
2541.39936,2365.40925
2541.31497,3337.3701
2527.55837,2366.90494
2534.97378,3342.6352
2538.26003,3340.83488
4117.17799,2549.29095
3651.34017,2457.99745
3651.97873,2456.78089
3346.30362,2649.7269
3335.9551,2647.58077
3343.03699,2648.25448
3361.84943,2659.75792
2797.94856,3166.12923
2794.96323,3147.79746
2779.37593,3151.50761
2796.17478,3152.82321
1022.22489,1740.95467
2808.53355,3155.40468
3679.69269,2445.19812
1407.37232,1837.51535
1403.16324,1881.18061
3206.113,2436.03737
3205.57676,2424.32331
1686.43688,4333.43904
2655.29051,2595.59215
1748.07954,4317.15529
2657.37978,2601.89755
1751.34693,4319.50584
1758.05152,4282.33355
1997.90419,3724.02003
1746.21608,4329.65691
1768.5781,4356.3924
3601.48175,750.47465
1697.48478,4481.09624
3557.80436,785.13657
743.64253,1690.9534
754.34894,1692.31292
5208.61614,2713.63831
5261.86112,2736.41182
772.35458,1690.68647
5282.89919,2741.91194
4220.31132,2485.38866
5076.48743,2649.3328
4196.93378,2481.42928
5203.65572,2701.26477
5201.64799,2699.96121
3694.94318,708.50822
5450.34377,2820.37502
2320.26067,3209.58937
3632.90262,728.40052
4842.84437,2558.13782
5460.72967,2833.78686
2320.84806,3214.01925
4830.50712,2553.53925
2470.49032,3417.29855
4830.70528,2553.23989
2323.49953,3208.48916
4835.12401,2546.26214
4838.89913,2556.48268
2321.51119,3216.56342
4832.36157,2552.04188
2220.81423,3555.39644
2269.57036,3360.7283
5457.89973,2785.25697
1489.33387,5234.58999
2324.17804,3215.02154
5454.84928,2790.75311
1489.26194,5237.61645
5445.72047,2789.61433
667.39473,1641.49145
1488.05765,5228.84392
1978.34455,2175.47493
5445.53919,2782.78036
680.53045,1654.4773
1973.32963,2187.26256
679.83222,1645.47147
1972.33576,2185.156
3532.81278,901.34394
3463.34273,899.0409
5855.07239,2920.1857
1711.9287,4354.5439
1972.1086,2175.36467
1729.26444,4385.93554
3504.15953,949.77069
5848.97613,2931.12289
1708.43426,4380.68916
2816.92015,3166.02038
3506.39853,917.64327
5851.26036,2918.81067
2863.33627,3143.19169
3495.95386,926.33138
688.95053,1626.13086
1965.24181,3937.95274
1973.82741,3945.84462
5844.69874,2928.71944
1487.98425,5223.04285
1885.93629,4081.38724
1885.17062,4081.16106
1740.09899,4307.09735
1973.91002,3941.11373
1974.28141,3956.22356
1982.16395,3949.86844
2904.77382,2038.7575
4829.34845,2620.43474
2218.83103,3679.83767
4817.91363,2616.23894
2217.4652,3683.77824
4813.10788,2604.09004
2224.72399,3679.62435
2217.77808,3680.26953
4813.58719,2591.70426
2219.49238,3682.79868
2214.10984,3672.95763
2021.14815,3686.57295
2057.08323,3706.04317
2021.75336,3692.3909
2334.08318,3166.69637
2339.3842,3167.99812
5260.74804,2703.26093
2322.68854,3165.48568
3054.72933,2976.40678
3067.89234,2990.68337
1850.51973,4121.31443
1845.28916,4113.10777
3069.65104,2991.72774
2267.00665,2279.62412
2275.72444,2293.06595
2260.50487,2292.46691
2253.46353,2292.19217
3445.74935,2513.52006
2271.58505,2288.67656
2268.01623,2285.01244
2269.42322,2289.33639
2257.5523,2293.89828
3465.19433,1500.30381
4157.36438,2530.01279
4167.98133,2484.23716
4221.29578,2498.3994
4330.85141,2516.10175
3460.50466,1014.63618
3464.86933,999.21246
4420.88499,2523.10379
4433.77546,2529.53423
3489.18968,1036.89336
4426.20384,2527.28888
3487.68744,1004.50052
4425.89135,2518.01053
3481.47271,1008.64099
769.51544,1741.19309
794.29604,1705.9807
771.20536,1706.04353
2346.14048,3164.02882
2348.62677,3168.38909
5090.97183,2650.1796
5093.94699,2650.63125
5098.82364,2657.93037
499.53225,1357.02825
1464.4004,5377.1675
5096.37329,2615.97803
493.31187,1352.65503
1492.36132,5400.48516
796.08853,1723.8907
2350.71395,3171.24428
1521.53549,4998.91685
2338.88761,3170.61528
1524.27237,4999.71576
542.49022,1456.68566
559.94905,1472.59862
4875.68086,2559.97088
4879.45424,2565.81194
5779.89675,3058.84271
4857.91727,2559.13894
5797.4068,3074.76942
5795.16376,3070.63083
5792.28009,3069.19475
5786.57272,3092.78943
1699.1302,4520.07566
3493.44681,2483.07703
3499.37674,2478.4889
354.39893,1094.29479
1860.05504,4126.92811
3495.99214,2481.31011
1866.36597,4119.85795
3501.78938,2481.41691
3491.72001,2460.62064
3490.49075,2491.30118
3481.65106,2489.26058
1561.25189,4797.33998
1646.08814,4728.50143
1652.35401,4736.96385
1782.47897,2094.59443
3541.69355,2435.89869
1629.88788,4853.71303
3540.54356,2431.98676
1615.63887,4828.7251
1484.73884,5490.30832
1634.71659,4875.07558
1438.4761,5534.07353
1624.58977,4863.19859
1321.98519,1831.11192
2178.50175,3690.43688
2183.35672,3700.73104
2194.66687,3705.51535
2244.58229,3672.56381
1569.55554,4727.57764
1574.93569,4718.88095
4476.68185,2532.72689
2186.40772,3703.65449
4478.68919,2532.67148
2184.86745,3707.24968
4474.86283,2533.63003
4486.17852,2531.1674
2725.14725,2440.92488
4470.92782,2534.39266
4472.05306,2544.57137
1408.11381,1854.66404
2811.53948,2227.74643
2818.79293,2207.93465
2346.73694,3183.68637
3850.35867,2458.71552
2340.46864,3178.59053
1496.73507,5378.40107
5559.25512,2886.86149
5560.07347,2888.26761
3552.99826,853.31066
5565.25952,2907.73552
1676.51869,2039.93293
1648.34826,2001.40221
1460.08823,5441.06954
1654.78566,2050.31114
5281.8537,2749.24902
5296.66116,2762.66122
5294.25934,2755.85027
5298.32736,2751.76299
2374.20602,3528.81379
2380.47002,3504.4828
1817.23078,4181.72478
1819.29077,4193.57723
1810.84049,4183.63865
1801.42645,4181.8713
609.24883,1597.64905
2009.53229,3700.52545
2380.92193,2320.41098
3139.93486,2944.32051
2015.65613,3715.17195
2382.3332,2318.04206
3137.48747,2934.99141
3137.42491,2936.50827
3135.22761,2938.71962
2021.10361,3712.06466
2028.26107,3725.7307
3139.03096,2937.31745
1136.43526,1759.55742
1165.75466,1754.39241
945.14548,1695.95935
2048.30996,3635.16696
977.39493,1727.89377
3070.9826,2996.05338
983.59461,1721.99972
3073.10483,2998.23891
968.35773,1743.78193
3541.94583,853.70745
3556.90442,865.56553
3513.73012,848.75095
2226.58612,3340.89668
3579.37958,848.44132
2226.38093,3356.66921
2226.33663,3350.0109
2233.88397,3341.26091
2037.00444,3862.28755
2125.43974,3595.78235
4581.93846,2550.64863
2034.26331,3860.26142
1530.04596,4957.90803
3481.50179,2481.43738
3490.41169,2472.39567
3493.95077,2505.12854
3484.50135,2479.9269
1899.5036,4044.61846
1904.16048,4052.82646
525.03441,1446.84694
2440.23642,3005.52588
2427.92189,2991.91194
2586.6071,2724.80544
3487.66907,2476.78643
2578.33733,2721.85437
3481.35983,2476.77998
2748.43563,3180.96464
3481.11422,2488.45202
2755.05237,3190.05114
5684.54199,2874.0177
2351.17383,3527.49456
3893.83223,2510.04747
2342.47814,3527.92327
4704.72898,2533.09647
4701.59672,2532.51667
5670.48051,2870.09425
5668.77946,2875.92071
1691.51674,4413.96157
1693.858,4428.76829
4784.35295,2609.37008
4782.57555,2593.92507
3113.91413,2943.66951
3484.10686,929.93362
3011.80142,2414.88032
3068.31759,2746.43361
3021.96758,2417.97814
3025.41109,2413.34999
5051.75133,2597.31122
3663.85101,2465.93926
5041.40994,2607.86475
3655.03391,2458.85293
5054.11308,2610.23098
3011.93651,2407.33592
3635.46632,2469.38617
1481.88667,5440.13761
1486.16733,5440.12481
2296.35053,3552.97944
2864.93907,2120.9346
2312.02537,3550.87831
1480.63108,5446.36643
2308.50183,3559.21763
1486.4808,5437.2654
2311.84235,3556.70009
1483.11553,5442.2282
1471.20606,5464.63665
2717.60838,2392.29302
1489.64643,5399.43523
1487.41454,5442.24201
1659.77586,4463.48267
1477.09787,5440.28956
2716.93702,2397.00571
2708.95428,2439.3664
1475.45754,5392.87187
2674.58743,2535.11444
1468.79081,5395.4172
1949.46697,4010.78718
2719.28837,2391.7492
1462.26357,5402.13171
4379.53751,2536.92959
4360.33438,2551.50524
1802.26501,4068.42212
3622.12875,2452.49795
3640.5289,2441.1267
3636.29792,2434.07002
1472.29076,5386.9193
1465.61613,1892.57894
2405.29579,3054.36518
2410.79082,3056.31482
1653.63267,2031.15879
3217.20017,2849.4733
745.03312,1718.60325
1650.22313,2016.75517
3205.67561,2849.47661
732.06702,1699.15687
1678.50173,2029.03325
726.14912,1703.56484
1668.66,2040.52964
3074.2705,2988.05849
1539.20855,4909.91484
2388.73609,2323.76639
1524.93526,4909.0107
2765.42759,2401.76656
2750.88677,2398.64518
1540.33806,4911.96277
2791.6204,2401.44013
2807.47099,2416.46703
2303.01699,3253.17231
2303.00166,3253.1651
4520.3517,2546.03242
1584.52895,5016.06393
4516.49145,2539.14297
4518.16792,2528.53545
1490.81363,5444.85292
1490.21514,5434.09129
1482.9206,5439.63968
1481.78432,5444.35477
2340.6323,3193.67988
2330.41338,3204.90244
4937.63871,2569.09442
3512.6191,1397.81082
3493.88708,1397.81267
3744.97646,2479.80939
3508.36021,1401.43785
1740.16972,4274.72215
1761.48399,4280.6448
3748.09604,2477.39844
3741.75603,2473.59884
3856.39514,2506.59089
3962.12978,2520.69306
2390.61252,3065.62503
3792.75416,2490.83071
1703.26605,4527.74146
2396.02936,3063.98803
3748.35899,2473.24845
592.26728,1584.15919
1725.18474,4430.24809
2387.26451,3061.66337
586.66913,1571.33967
2389.80843,3062.93045
575.5092,1572.18625
1687.94269,4578.71669
1698.17872,4523.91751
1691.14449,4540.57241
1951.90466,2175.4759
1941.62955,2178.34968
3083.12317,2980.28366
3100.73015,2978.7242
1418.88745,1856.27266
1434.24616,1881.88178
1465.53759,1850.28403
1431.76121,1864.30016
1597.07306,4850.05313
1727.03096,4395.5285
2809.28327,2321.264
1830.48177,4165.25836
2032.90101,3612.04854
1774.25874,4237.72688
2070.05465,3828.20748
1867.14863,4111.15171
3600.17072,2460.5227
1881.50265,4082.61707
1880.41303,4084.44015
3589.7685,2459.09865
2064.64954,3832.6963
2962.35837,1969.91925
2972.33199,1974.42147
3981.17543,2483.05844
3971.1202,2478.25303
3852.07307,2481.19381
3844.65756,2481.19566
3607.52389,2457.83275
3592.18749,2460.40421
3596.41788,2460.70193
3601.88505,2452.61357
2554.03887,2778.50622
3332.52407,2643.8078
2570.42912,3343.61381
2571.25901,2787.66902
3171.9832,2886.49817
2563.66937,2783.15106
3172.54318,2882.95523
1483.93314,5189.83046
3179.46187,2886.44101
4583.79095,2518.21498
2437.8784,2959.9443
2443.12761,2973.71405
2447.92086,2971.63395
1466.97752,5406.41998
4576.90698,2553.06651
3305.32586,2717.78494
4573.88769,2552.57122
1465.94477,5079.89609
4186.60525,2564.50247
1499.43708,5087.14114
1840.89788,2113.4084
4181.95895,2575.39749
1501.34723,5079.36526
1811.33078,2111.02841
1824.0266,2118.72054
3294.02817,2733.17965
1499.72351,5084.82096
1820.58822,2122.9289
3304.79998,2723.57745
4571.60301,2560.12176
1494.61553,5079.60129
1822.3743,2122.39495
1483.32222,5084.02081
3484.11175,1139.6035
3455.29089,1146.38152
1479.42825,5277.286
2102.25577,3776.90465
3483.91695,1141.40155
2111.03527,3775.16056
1480.44985,5255.23775
1479.94076,5251.91588
2219.50038,3670.21513
2220.75745,3672.44437
2220.45745,3670.11952
2609.42888,2719.41701
2221.46786,3679.88004
2621.44489,2685.72206
2223.17428,3680.85704
2616.27675,2689.76816
2225.65603,3674.71347
2620.75598,2691.11183
1479.99808,5554.65323
2619.96473,2678.78156
3623.98637,2452.09468
1490.5184,5556.6484
3238.35405,2810.31733
3234.39566,2810.75037
1484.47906,5551.14965
3283.96177,2737.69779
471.78314,1299.11869
1477.13281,5551.98274
1496.2095,5551.01586
3242.10835,2813.54134
1489.10765,5560.68987
3230.7484,2811.04567
1477.86783,5558.46819
3256.47668,2821.15737
1481.26611,5569.67989
2615.38118,2702.67804
5335.50646,2736.16832
1476.86304,5551.13888
3504.15514,2467.2018
1483.40425,5557.99813
3507.11156,2456.62313
829.98309,1716.99037
1478.28131,5549.02527
2447.67757,2309.94991
1490.9842,5554.93501
4771.85522,2606.80913
4786.25907,2607.28334
2428.89308,2332.11931
2505.78002,2426.20588
2622.82188,2541.37281
4154.69967,2558.06532
3169.71206,2909.86706
4135.90375,2555.88237
3175.03811,2892.35851
4134.41571,2557.57135
1994.4428,3853.39695
1917.32725,3886.19826
1873.06998,3965.63042
1885.90977,3955.29996
1891.27955,3928.84118
1670.89743,4496.75625
1932.65534,3874.72677
5881.93516,2933.61881
1665.14257,4495.42856
2764.7578,2350.86776
5878.17544,2941.53867
2773.08383,2326.87018
1743.03563,4319.9765
1734.50682,4311.11921
2779.8806,2343.5647
1736.1569,4318.05757
2772.57231,2342.84021
1737.40429,4324.68346
2282.14304,3248.4214
2774.64785,2333.63381
1736.53548,4319.56253
2304.41425,3240.48696
2769.43631,2337.32694
2773.06348,2343.04832
1917.75959,3870.15776
2752.34939,2397.83322
1920.71396,3870.71535
1511.54853,4893.81011
1902.29445,3901.02297
1518.52932,4894.04836
1895.69732,3920.7138
1957.81722,3876.10394
1984.68841,3866.65394
3395.68134,2439.6865
3402.65121,2421.69518
4277.28483,2516.54653
1921.27325,3985.04482
1935.02709,3994.54895
1930.04485,3996.65657
2109.56501,3806.63404
1936.60434,3983.63142
1966.18438,4013.7434
2311.76569,3203.19859
3489.07104,1135.82473
1534.56867,1951.22265
1529.76974,1961.46238
1538.16304,1950.7984
3449.75402,1579.56998
4759.95093,2590.78482
573.17545,1555.10928
4772.40735,2592.99327
2801.91098,2303.98978
4774.51765,2593.26611
2803.03163,2293.21714
3139.9315,2415.24915
4756.98004,2594.94486
3365.49099,2514.00331
3730.51823,552.75515
2533.20349,2808.77542
3386.78301,2542.85298
2536.02385,2806.04448
2537.56323,2808.05058
3315.04998,2450.8513
3311.42455,2447.707
4025.25786,2545.67458
1731.8364,4271.55946
1553.63853,1957.80233
3757.58871,2452.29992
5287.20936,2723.45617
1572.83643,1955.01499
3756.75116,2444.5765
5292.85691,2724.87881
1592.73131,1983.28654
3757.98547,2443.47377
5285.47078,2722.86305
5294.37172,2725.73951
5254.78144,2710.53915
3501.0244,1426.71055
5178.60875,2652.41178
1819.16628,4053.46634
1821.62662,4067.24264
1831.78208,4052.33514
1816.72722,4055.41322
1793.85256,4037.10177
5289.01315,2717.38778
5251.21935,2724.63359
5279.15528,2725.72131
3288.05011,2423.17932
3485.81302,1531.9318
5288.0216,2726.26048
3282.47492,2435.42406
3529.74374,1515.39333
1472.1384,5192.96651
3525.011,1499.57123
5245.86502,2738.5218
1469.3937,5195.66625
1827.80139,4054.20743
5245.0976,2727.98656
1470.71948,5196.12385
1807.98714,4056.91557
5248.46745,2736.66291
1759.0155,4287.91615
3677.82359,773.21058
1747.85661,4293.03284
1744.00781,4312.38537
3144.25588,2928.33554
1532.3159,4865.28565
3170.85197,2898.49012
1530.69143,4880.24365
3204.02843,2842.00423
1537.20303,4873.0384
3198.49255,2838.06757
5404.81783,2776.71658
1530.00066,4875.79105
5409.51309,2776.22208
1537.31388,4873.33286
3149.55345,2927.21587
5412.32958,2775.90866
1528.43348,4876.04015
4936.8934,2581.48502
3119.52976,2895.23377
4965.49511,2581.37189
1558.40801,4840.58698
1561.4134,4841.25345
1569.50121,4843.26449
2033.30342,3879.20008
2031.79204,3882.0866
1470.66758,5443.90071
2698.96427,2368.14951
560.13945,1564.32589
2691.55359,2378.39676
3479.42171,904.62651
2687.08826,2375.67497
5259.74274,2725.05004
2746.78803,2345.10674
5247.49574,2719.15408
2783.79185,2310.15333
5152.68575,2677.49545
5138.18431,2668.97917
5016.35267,2587.70404
1731.47532,4346.18026
1424.13806,1806.62177
1722.32113,4339.54113
5237.46413,2721.69326
1374.51493,1818.46978
1714.01682,4356.29083
5004.23581,2595.65506
1406.57741,1797.35774
1710.66351,4366.93197
1706.50519,4364.27161
2948.99466,1994.26499
5218.78409,2723.63206
5210.83739,2683.44479
2879.2807,2369.00528
3137.61705,2932.88043
3137.07263,2923.5408
4547.87057,2547.38111
3163.33572,2946.67516
4550.14399,2542.87656
5150.87718,2670.23824
3126.37835,2925.26768
3130.72146,2933.48507
3312.58129,1761.93139
4489.99967,2547.9631
3316.43745,1771.65991
4487.45127,2540.7693
3233.53195,1807.49071
3116.39843,1863.0965
4502.8543,2525.96448
1766.42896,4308.60379
2782.26071,2354.44755
3646.62758,711.97875
1768.41897,4306.34792
3617.70644,706.2971
1760.85587,4300.02228
2290.47337,3247.21725
4484.37111,2534.49539
1754.70812,4297.01553
2286.35793,3243.86288
4485.44643,2528.02206
1754.76496,4312.56167
2289.22998,3257.13787
4493.70235,2534.0249
1754.95107,4304.07215
3484.47678,1431.62172
3496.69579,1448.43633
3494.32856,1449.49322
1536.51662,4915.48153
5154.30807,2658.27763
1531.84122,4911.97501
1531.49918,4915.61551
1535.75386,4918.28421
2443.91237,2357.75309
2444.04849,2343.17448
1198.7914,1742.8989
4516.45171,2556.6439
1220.91797,1736.87909
1785.94348,4238.13
4512.28518,2554.30876
1215.88985,1761.80998
4515.03769,2543.24414
2945.82916,1983.98757
